Protein Id,Gene Symbol,Description,Number of peptides,RAW sum signal-to-noise,,,,,,,,,,Normalized sum signal-to-noise,,,,,,,,,,"TMT relative abundance (scaled, i.e., sum across 11 channels for each protein=100)",,,,,,,,,,,,,
,,,,control1,control2,control3,control4,control5,KRAS1,KRAS2,KRAS3,KRAS4,KRAS5,control1,control2,control3,control4,control5,KRAS1,KRAS2,KRAS3,KRAS4,KRAS5,control1,control2,control3,control4,control5,KRAS1,KRAS2,KRAS3,KRAS4,KRAS5,,,,
,,,,126,127n,127c,128n,128c,129n,129c,130n,130c,131,126,127n,127c,128n,128c,129n,129c,130n,130c,131,126,127n,127c,128n,128c,129n,129c,130n,130c,131,,,,
sp|Q810J8|ZFYV1_MOUSE,Zfyve1,ZFYV1_MOUSE Zinc finger FYVE domain-containing protein 1,1,51.9575,54.9304,57.0534,63.9596,50.997,46.8447,51.8704,55.6973,65.2957,50.704,52.7868,57.0044,57.0534,65.1375,53.2264,53.433,55.2189,61.1313,66.9197,68.0735,8.94714,9.66201,9.67032,11.0405,9.02166,9.05668,9.35937,10.3615,11.3426,11.5382,,,,
sp|P61957|SUMO2_MOUSE,Sumo2,SUMO2_MOUSE Small ubiquitin-related modifier 2,5,1642.77,1978.34,1301.29,1318.49,1096.86,1727.94,1091.81,1418.69,1350.19,1034.03,1668.99,2053.03,1301.29,1342.77,1144.81,1970.96,1162.3,1557.1,1383.77,1388.25,11.1464,13.7113,8.69077,8.96779,7.64567,13.1632,7.76247,10.3992,9.2416,9.27152,,,,
sp|Q3KNJ2|NHEJ1_MOUSE,Nhej1,NHEJ1_MOUSE Non-homologous end-joining factor 1,1,373.706,375.524,387.012,347.722,332.445,289.777,291.612,343.382,329.667,233.138,379.671,389.702,387.012,354.126,346.979,330.531,310.437,376.883,337.866,313.003,10.7671,11.0516,10.9753,10.0427,9.83999,9.37355,8.8037,10.6881,9.58156,8.87648,,,,
tr|Q3UGX8|Q3UGX8_MOUSE,Rapgef1,Q3UGX8_MOUSE Protein Rapgef1,1,223.767,219.41,231.523,240.435,240.174,209.078,228.837,212.457,229.2,187.282,227.338,227.694,231.523,244.863,250.674,238.483,243.609,233.185,234.9,251.439,9.53717,9.5521,9.71273,10.2723,10.5161,10.0047,10.2198,9.78245,9.8544,10.5482,,,,
sp|A2AVZ9|S43A3_MOUSE,Slc43a3,S43A3_MOUSE Solute carrier family 43 member 3,2,710.11,798.555,814.654,851.803,835.003,622.94,735.935,790.733,743.548,659.908,721.444,828.707,814.654,867.491,871.508,710.551,783.442,867.879,762.041,885.972,8.89168,10.2137,10.0405,10.6917,10.7412,8.75743,9.65581,10.6965,9.39204,10.9195,,,,
sp|P17012|ZFX_MOUSE,Zfx,ZFX_MOUSE Zinc finger X-chromosomal protein,1,74.0256,74.3377,71.3616,65.7859,72.9064,65.1062,67.8272,84.0613,81.7366,53.4447,75.207,77.1445,71.3616,66.9975,76.0937,74.2628,72.2057,92.2626,83.7694,71.7531,9.8819,10.1365,9.37663,8.8032,9.99841,9.75785,9.48755,12.1229,11.007,9.42807,,,,
sp|Q9DAM5|TPC_MOUSE,Slc25a19,TPC_MOUSE Mitochondrial thiamine pyrophosphate carrier,1,91.1942,90.4593,109.414,107.358,110.547,88.2714,97.5821,91.7953,98.7225,84.9386,92.6496,93.8748,109.414,109.336,115.379,100.686,103.881,100.751,101.178,114.036,8.89847,9.01615,10.5086,10.5011,11.0815,9.67033,9.97723,9.67658,9.71756,10.9525,,,,
##tr|G3X946|G3X946_MOUSE,##Gm4847,##G3X946_MOUSE ##Dimethylaniline monooxygenase [N-oxide-forming],1,24.8935,19.4971,22.7386,27.7923,28.0188,20.6785,20.1702,27.5846,21.3701,22.8378,25.2908,20.2332,22.7386,28.3042,29.2437,23.5868,21.4723,30.2758,21.9016,30.6613,9.96845,7.975,8.9625,11.1562,11.5265,9.29681,8.46336,11.9333,8.63259,12.0853,,,,
sp|Q99JH8|ERD21_MOUSE,Kdelr1,ERD21_MOUSE ER lumen protein-retaining receptor 1,2,107.217,86.7635,90.3887,102.21,104.594,82.5229,84.9716,97.6317,88.4868,82.1426,108.929,90.0395,90.3887,104.092,109.167,94.129,90.4569,107.157,90.6875,110.282,10.944,9.04621,9.0813,10.4581,10.9679,9.45709,9.08815,10.766,9.11132,11.08,,,,
sp|Q8K2A8|ALG3_MOUSE,Alg3,"ALG3_MOUSE Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase",1,218.746,199.044,200.373,206.505,208.335,195.326,212.032,199.047,203.744,148.208,222.237,206.559,200.373,210.308,217.443,222.797,225.719,218.466,208.811,198.979,10.4254,9.68991,9.39973,9.86577,10.2005,10.4517,10.5887,10.2485,9.79556,9.33431,,,,
tr|Q99LF7|Q99LF7_MOUSE,Dcaf4,Q99LF7_MOUSE Protein Dcaf4,1,127.114,127.099,155.224,133.553,119.656,122.449,117.72,127.615,121.707,97.8479,129.142,131.898,155.224,136.012,124.887,139.67,125.319,140.065,124.734,131.367,9.64958,9.85552,11.5984,10.1629,9.33165,10.4363,9.3639,10.4657,9.32016,9.81585,,,,
sp|Q8BIY1|GPTC3_MOUSE,Gpatch3,GPTC3_MOUSE G patch domain-containing protein 3,2,155.452,150.567,154.377,165.509,145.659,147.1,164.034,181.685,155.063,140.384,157.933,156.252,154.377,168.557,152.026,167.788,174.623,199.411,158.919,188.474,9.40993,9.30982,9.19807,10.0429,9.05803,9.99716,10.4044,11.8813,9.46872,11.2297,,,,
sp|Q6PEV3|WIPF2_MOUSE,Wipf2,WIPF2_MOUSE WAS/WASL-interacting protein family member 2,1,110.436,125.512,133.616,131.143,125.053,131.672,124.383,141.877,146.728,117.95,112.199,130.251,133.616,133.559,130.52,150.19,132.412,155.719,150.378,158.356,8.08815,9.38948,9.63206,9.62794,9.40886,10.8269,9.54531,11.2254,10.8404,11.4155,,,,
sp|Q9DBT4|ENTP4_MOUSE,Entpd4,ENTP4_MOUSE Ectonucleoside triphosphate diphosphohydrolase 4,1,33.1455,27.3875,33.9512,33.7461,31.4582,28.6344,31.4909,36.9809,29.7127,25.476,33.6745,28.4215,33.9512,34.3676,32.8334,32.6616,33.5238,40.5889,30.4517,34.2033,10.0618,8.49221,10.1444,10.2689,9.81047,9.75913,10.0167,12.1278,9.0988,10.2198,,,,
sp|P09813|APOA2_MOUSE,Apoa2,APOA2_MOUSE Apolipoprotein A-II,1,87.3734,73.4453,108.687,86.4559,87.4825,175.109,176.654,95.5963,194.549,85.2286,88.7678,76.2184,108.687,88.0481,91.307,199.736,188.058,104.923,199.388,114.425,7.04753,6.0512,8.62895,6.9904,7.24913,15.8576,14.9305,8.33014,15.83,9.08455,,,,
sp|P56390|CKS2_MOUSE,Cks2,CKS2_MOUSE Cyclin-dependent kinases regulatory subunit 2,2,520.012,544.915,550.097,411.93,496.055,410.055,377.293,298.051,460.299,226.56,528.312,565.49,550.097,419.516,517.741,467.726,401.649,327.129,471.747,304.172,11.6021,12.4186,12.0805,9.2129,11.37,10.2716,8.82052,7.184,10.3599,6.67985,,,,
tr|D3YVV6|D3YVV6_MOUSE,Hs3st4,D3YVV6_MOUSE Protein Hs3st4,1,317.265,322.917,331.668,286.009,245.125,278.894,314.531,343.399,344.517,244.271,322.329,335.11,331.668,291.277,255.841,318.118,334.835,376.902,353.086,327.951,9.92661,10.3202,10.2142,8.97032,7.87902,9.79695,10.3118,11.6073,10.8738,10.0998,,,,
sp|P51830|ADCY9_MOUSE,Adcy9,ADCY9_MOUSE Adenylate cyclase type 9,1,28.1923,15.2896,24.4415,18.6468,26.0518,25.0414,32.4415,30.7954,33.3812,23.7847,28.6423,15.8668,24.4415,18.9902,27.1908,28.5633,34.5357,33.7999,34.2114,31.9326,10.2965,5.70392,8.78641,6.82672,9.77471,10.2681,12.4151,12.1506,12.2985,11.4793,,,,
sp|Q6IE82|JADE3_MOUSE,Jade3,JADE3_MOUSE Protein Jade-3,1,170.379,132.577,170.708,118.294,132.591,152.31,161.387,118.552,182.956,95.1864,173.099,137.582,170.708,120.472,138.388,173.731,171.806,130.118,187.507,127.794,11.3047,8.98523,11.1486,7.86781,9.03784,11.346,11.2203,8.49778,12.2457,8.34599,,,,
tr|E0CXL1|E0CXL1_MOUSE,C130026I21Rik,E0CXL1_MOUSE Protein C130026I21Rik,2,231.79,208.578,241.265,206.671,246.528,142.481,137.362,130.458,191.248,127.98,235.489,216.453,241.265,210.477,257.305,162.52,146.229,143.186,196.004,171.822,11.8889,10.9278,12.1805,10.6261,12.9903,8.20495,7.3825,7.22888,9.89546,8.67458,,,,
##sp|Q01776|GNRHR_MOUSE,##Gnrhr,##GNRHR_MOUSE ##Gonadotropin-releasing hormone receptor,1,541.792,489.113,572.536,507.132,477.709,536.035,535.303,532.446,581.491,390.362,550.439,507.58,572.536,516.472,498.593,611.424,569.859,584.393,595.953,524.087,9.95128,9.17645,10.3508,9.3372,9.01398,11.0538,10.3024,10.5651,10.7741,9.47488,,,,
sp|Q8C2P3|DUS1L_MOUSE,Dus1l,DUS1L_MOUSE tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like,1,316.309,312.043,347.298,272.911,270.021,247.302,270.084,257.73,310.154,196.33,321.357,323.825,347.298,277.938,281.825,282.082,287.519,282.875,317.868,263.587,10.7615,10.8441,11.6302,9.30748,9.43767,9.44628,9.62833,9.47282,10.6446,8.82691,,,,
sp|Q78KK3|S22AI_MOUSE,Slc22a18,S22AI_MOUSE Solute carrier family 22 member 18,4,428.528,401.267,448.174,496.282,477.41,365.525,415.194,362.128,414.368,352.986,435.368,416.418,448.174,505.422,498.281,416.933,441.997,397.459,424.674,473.908,9.7646,9.33959,10.0518,11.3358,11.1756,9.35114,9.91328,8.91436,9.52475,10.629,,,,
sp|Q9JKF6|PVRL1_MOUSE,Pvrl1,PVRL1_MOUSE Nectin-1,1,53.7873,56.9024,64.4479,71.4298,62.4023,34.7365,38.9735,40.4988,45.4936,37.8278,54.6457,59.0509,64.4479,72.7453,65.1304,39.6219,41.4894,44.45,46.6251,50.7864,10.1385,10.9558,11.9571,13.4965,12.0837,7.3511,7.69757,8.24686,8.6504,9.42247,,,,
sp|Q61271|ACV1B_MOUSE,Acvr1b,ACV1B_MOUSE Activin receptor type-1B,1,72.0826,77.1156,80.7101,80.0764,77.9156,74.3127,66.0138,68.5794,80.7566,57.6623,73.233,80.0273,80.7101,81.5512,81.3219,84.7641,70.2753,75.2702,82.7651,77.4155,9.3014,10.1643,10.2511,10.3579,10.3288,10.766,8.92573,9.56014,10.5121,9.83262,,,,
sp|Q9D7V2|LYSM2_MOUSE,Lysmd2,LYSM2_MOUSE LysM and putative peptidoglycan-binding domain-containing protein 2,1,305.21,274.891,322.833,250.99,257.171,270.056,304.494,284.211,302.857,188.175,310.081,285.271,322.833,255.613,268.414,308.037,324.151,311.939,310.39,252.637,10.5135,9.67227,10.9458,8.66671,9.10072,10.4442,10.9905,10.5765,10.5239,8.56581,,,,
sp|Q9EQQ2|YIPF5_MOUSE,Yipf5,YIPF5_MOUSE Protein YIPF5,2,500.23,454.183,496.193,545.704,509.244,458.915,492.209,478.28,505.963,406.259,508.214,471.332,496.193,555.754,531.506,523.457,523.983,524.943,518.547,545.43,9.77454,9.06519,9.54335,10.6889,10.2225,10.0677,10.0778,10.0963,9.97328,10.4903,,,,
sp|Q9D2U5|LSMD1_MOUSE,Naa38,"LSMD1_MOUSE N-alpha-acetyltransferase 38, NatC auxiliary subunit",1,117.188,123.022,123.478,106.024,112.405,104.903,100.611,106.411,109.73,79.129,119.058,127.667,123.478,107.977,117.319,119.657,107.106,116.792,112.459,106.236,10.2836,11.0271,10.6654,9.32643,10.1334,10.3353,9.25124,10.0879,9.7136,9.17608,,,,
sp|O88843|CRADD_MOUSE,Cradd,CRADD_MOUSE Death domain-containing protein CRADD,1,78.2444,99.8148,103.713,98.8454,96.7125,108.375,103.425,96.5298,102.046,74.069,79.4931,103.584,103.713,100.666,100.941,123.617,110.101,105.947,104.584,99.4426,7.70216,10.0363,10.0489,9.75361,9.78023,11.9774,10.6678,10.2654,10.1332,9.63509,,,,
sp|Q923W1|TGS1_MOUSE,Tgs1,TGS1_MOUSE Trimethylguanosine synthase,2,299.977,271.945,320.922,266.869,275.976,254.355,258.899,278.93,304.463,198.841,304.764,282.213,320.922,271.784,288.041,290.127,275.612,306.143,312.035,266.958,10.4421,9.66945,10.9958,9.31213,9.86915,9.94063,9.4433,10.4894,10.6913,9.14678,,,,
sp|Q9CQE7|ERGI3_MOUSE,Ergic3,ERGI3_MOUSE Endoplasmic reticulum-Golgi intermediate compartment protein 3,2,89.554,67.9492,76.4978,91.1729,77.5577,76.9428,91.5932,79.4899,92.3402,74.5535,90.9832,70.5148,76.4978,92.8521,80.9484,87.7641,97.5059,87.2451,94.6367,100.093,10.3503,8.02178,8.70242,10.5629,9.20871,9.98407,11.0923,9.92503,10.7659,11.3866,,,,
sp|Q8BHL4|RAI3_MOUSE,Gprc5a,RAI3_MOUSE Retinoic acid-induced protein 3,2,147.222,180.332,151.939,181.905,169.632,212.813,278.745,260.674,215.238,205.994,149.572,187.141,151.939,185.255,177.048,242.743,296.739,286.106,220.591,276.561,6.88098,8.60934,6.98992,8.5226,8.14501,11.1673,13.6514,13.1622,10.1482,12.7231,,,,
sp|B1AUE5|PEX10_MOUSE,Pex10,PEX10_MOUSE Peroxisome biogenesis factor 10,2,126.686,120.415,115.275,130.753,123.576,100.197,100.566,102.754,119.143,80.8039,128.708,124.961,115.275,133.161,128.978,114.289,107.057,112.779,122.106,108.485,10.7633,10.45,9.63999,11.1357,10.786,9.55751,8.9528,9.4313,10.2112,9.07216,,,,
sp|Q8CFA2|GCST_MOUSE,Amt,"GCST_MOUSE Aminomethyltransferase, mitochondrial",2,644.212,523.194,767.609,621.232,522.748,349.188,463.78,405.634,471.517,348.216,654.494,542.948,767.609,632.673,545.601,398.298,493.719,445.208,483.244,467.504,12.0504,9.99665,14.1331,11.6487,10.0455,7.33338,9.09026,8.19709,8.8974,8.60759,,,,
sp|P97425|ECP2_MOUSE,Ear2,ECP2_MOUSE Eosinophil cationic protein 2,3,233.769,163.932,238.695,198.204,217.091,240.57,248.94,248.673,380.958,238.061,237.5,170.122,238.695,201.854,226.582,274.404,265.01,272.935,390.433,319.613,9.14466,6.55034,9.19065,7.77215,8.72425,10.5656,10.2039,10.509,15.0332,12.3063,,,,
sp|P33267|CP2F2_MOUSE,Cyp2f2,CP2F2_MOUSE Cytochrome P450 2F2,1,41.6146,45.3889,46.7727,83.6626,72.6847,27.0701,38.2387,34.4313,51.4216,53.722,42.2788,47.1027,46.7727,85.2035,75.8623,30.8773,40.7071,37.7905,52.7005,72.1255,7.9558,8.86354,8.80144,16.0331,14.2754,5.81033,7.66006,7.11123,9.9169,13.5722,,,,
sp|Q9QYK5|H6ST1_MOUSE,Hs6st1,H6ST1_MOUSE Heparan-sulfate 6-O-sulfotransferase 1,1,51.2834,59.8805,50.9751,47.946,51.1444,40.4563,40.4009,53.6965,54.1891,34.5043,52.1019,62.1414,50.9751,48.829,53.3803,46.1461,43.0089,58.9353,55.5368,46.3244,10.0704,12.0108,9.85255,9.43776,10.3174,8.91921,8.31284,11.3911,10.7343,8.95366,,,,
sp|Q7TT52|PP14D_MOUSE,Ppp1r14d,PP14D_MOUSE Protein phosphatase 1 regulatory subunit 14D,2,193.72,191.344,190.594,214.209,188.704,126.891,114.825,112.351,189.141,128.836,196.811,198.568,190.594,218.154,196.954,144.737,122.238,123.313,193.845,172.971,11.194,11.2939,10.8404,12.4079,11.2021,8.23219,6.95251,7.01363,11.0253,9.83803,,,,
##tr|V9GXS8|V9GXS8_MOUSE,##Gm11983,##V9GXS8_MOUSE ##Uncharacterized protein,1,390.666,333.453,414.378,758.601,624.272,252.8,228.756,209.71,401.633,266.454,396.901,346.043,414.378,772.572,651.564,288.354,243.523,230.17,411.622,357.733,9.65024,8.41368,10.0752,18.7843,15.8421,7.01103,5.92101,5.59635,10.0082,8.69792,,,,
sp|Q3UPL5|CK096_MOUSE,Ag2,CK096_MOUSE Uncharacterized protein C11orf96 homolog,1,56.5789,56.3966,63.4584,44.7744,62.1692,69.9874,77.3562,71.2027,69.7317,52.9324,57.4819,58.526,63.4584,45.599,64.8871,79.8306,82.3498,78.1495,71.466,71.0653,8.54351,8.69869,9.4318,6.77737,9.64414,11.8652,12.2396,11.6153,10.622,10.5624,,,,
sp|Q9QUK3|CLN8_MOUSE,Cln8,CLN8_MOUSE Protein CLN8,1,147.965,135.322,153.371,125.324,140.772,125.52,145.405,141.312,138.833,111.335,150.326,140.431,153.371,127.632,146.926,143.173,154.791,155.098,142.286,149.475,10.2716,9.5955,10.4797,8.72098,10.0393,9.78285,10.5767,10.5977,9.72222,10.2134,,,,
sp|P30355|AL5AP_MOUSE,Alox5ap,AL5AP_MOUSE Arachidonate 5-lipoxygenase-activating protein,1,91.3993,82.2605,91.5099,76.9071,80.7757,94.1888,105.38,90.667,103.162,74.961,92.858,85.3664,91.5099,78.3236,84.307,107.436,112.183,99.5128,105.728,100.64,9.69427,8.91216,9.55354,8.1769,8.80156,11.2162,11.7118,10.389,11.0379,10.5067,,,,
sp|Q91WG3|TRUB2_MOUSE,Trub2,TRUB2_MOUSE Probable tRNA pseudouridine synthase 2,1,125.35,126.143,137.201,122.509,122.129,126.609,137.659,137.817,143.49,107.848,127.35,130.906,137.201,124.766,127.468,144.415,146.546,151.263,147.059,144.794,9.21646,9.47382,9.9294,9.02943,9.22502,10.4515,10.6057,10.9471,10.6428,10.4789,,,,
sp|O89019|INVS_MOUSE,Invs,INVS_MOUSE Inversin,1,15.2781,17.6786,18.1489,18.0746,20.0494,16.461,14.9291,14.2693,13.2999,16.0186,15.5219,18.3461,18.1489,18.4075,20.926,18.7761,15.8929,15.6615,13.6307,21.5061,8.77849,10.3757,10.2642,10.4104,11.8348,10.6189,8.98829,8.85743,7.70889,12.1629,,,,
sp|Q8CIF4|BTD_MOUSE,Btd,BTD_MOUSE Biotinidase,1,93.0487,92.9233,90.6283,62.6804,68.6606,81.2897,100.894,93.7711,70.1407,76.9982,94.5337,96.4319,90.6283,63.8348,71.6622,92.7224,107.407,102.92,71.8852,103.375,10.5577,10.7697,10.1215,7.12919,8.00337,10.3554,11.9954,11.4943,8.02827,11.5451,,,,
sp|P01680|KV4A1_MOUSE,,KV4A1_MOUSE Ig kappa chain V-IV region S107B,1,52.32,50.754,51.9244,46.4493,47.307,36.1465,22.1817,21.792,31.156,33.0874,53.155,52.6703,51.9244,47.3048,49.3752,41.2302,23.6137,23.9181,31.9309,44.422,12.6697,12.5542,12.3764,11.2753,11.7688,9.82737,5.62841,5.70097,7.61085,10.5882,,,,
sp|Q6A078|CE290_MOUSE,Cep290,CE290_MOUSE Centrosomal protein of 290 kDa,1,39.7313,32.6453,38.3759,35.1353,30.0979,32.4353,33.708,31.4013,33.7012,29.4793,40.3654,33.8779,38.3759,35.7824,31.4137,36.997,35.8839,34.465,34.5394,39.578,11.1729,9.37723,10.6223,9.90438,8.69514,10.2406,9.93248,9.53971,9.56032,10.955,,,,
sp|Q8BH70|FBXL4_MOUSE,Fbxl4,FBXL4_MOUSE F-box/LRR-repeat protein 4,1,219.508,224.575,236.272,197.892,231.49,238.345,239.537,259.776,218.781,182.658,223.012,233.054,236.272,201.537,241.611,271.866,255,285.12,224.222,245.23,9.22708,9.6426,9.77575,8.33858,9.99662,11.2484,10.5506,11.7968,9.27715,10.1464,,,,
sp|Q8K353|CYTM1_MOUSE,Cystm1,CYTM1_MOUSE Cysteine-rich and transmembrane domain-containing protein 1,1,239.802,222.933,316.114,313.996,175.673,344.575,264.803,171.779,271.861,235.268,243.629,231.351,316.114,319.779,183.353,393.036,281.897,188.539,278.623,315.863,8.85221,8.40607,11.486,11.6191,6.6621,14.2809,10.2427,6.85051,10.1237,11.4768,,,,
sp|Q6NXK2|ZN532_MOUSE,Znf532,ZN532_MOUSE Zinc finger protein 532,1,122.428,125.041,151.888,145.404,127.736,120.902,128.675,136.629,152.8,139.77,124.381,129.762,151.888,148.082,133.32,137.906,136.982,149.959,156.6,187.651,8.53957,8.90896,10.4281,10.1668,9.15325,9.46813,9.40467,10.2956,10.7516,12.8834,,,,
sp|Q3UJ81|NEPR1_MOUSE,Cnep1r1,NEPR1_MOUSE Nuclear envelope phosphatase-regulatory subunit 1,1,28.2029,28.884,22.2237,27.0511,31.9325,30.3659,29.6309,30.7539,33.9989,27.1126,28.653,29.9746,22.2237,27.5493,33.3285,34.6366,31.5437,33.7544,34.8445,36.4005,9.15699,9.57933,7.10228,8.80428,10.6512,11.0692,10.0808,10.7873,11.1357,11.633,,,,
sp|Q99KL7|RAB28_MOUSE,Rab28,RAB28_MOUSE Ras-related protein Rab-28,1,122.309,118.659,136.9,140.173,133.397,88.9556,105.405,95.5543,112.162,92.5906,124.261,123.14,136.9,142.755,139.229,101.466,112.21,104.877,114.952,124.309,10.1513,10.0596,11.1838,11.662,11.374,8.28907,9.16672,8.56768,9.39072,10.1552,,,,
sp|Q3UHX9|CI114_MOUSE,D2Wsu81e,CI114_MOUSE Uncharacterized protein C9orf114 homolog,1,81.1891,76.1942,82.3898,70.3999,61.3915,66.6351,78.6941,62.1777,83.2449,58.7849,82.4848,79.0711,82.3898,71.6965,64.0754,76.0067,83.7741,68.244,85.3153,78.9227,10.6848,10.2426,10.6725,9.28735,8.30013,9.84568,10.8518,8.84012,11.0515,10.2234,,,,
sp|Q62283|TSN7_MOUSE,Tspan7,TSN7_MOUSE Tetraspanin-7,1,121.233,118.935,132.37,114.953,104.026,136.191,138.359,98.4899,126.259,89.8583,123.168,123.426,132.37,117.07,108.573,155.345,147.291,108.099,129.399,120.641,9.73368,9.75403,10.4609,9.25176,8.58028,12.2765,11.64,8.54278,10.2261,9.53395,,,,
sp|Q9D187|MIP18_MOUSE,Fam96b,MIP18_MOUSE Mitotic spindle-associated MMXD complex subunit MIP18,2,127.742,132.702,149.394,130.312,131.321,118.357,109.2,103.47,130.622,86.1237,129.78,137.712,149.394,132.712,137.062,135.003,116.25,113.565,133.871,115.627,9.97562,10.5853,11.4832,10.2009,10.5354,10.3771,8.93558,8.7292,10.29,8.8877,,,,
sp|Q9D6N5|NC2A_MOUSE,Drap1,NC2A_MOUSE Dr1-associated corepressor,2,381.061,353.625,386.341,365.006,348.768,342.523,380.4,389.49,389.493,275.633,387.142,366.977,386.341,371.728,364.015,390.696,404.956,427.49,399.18,370.056,10.0073,9.48608,9.98663,9.6089,9.40952,10.0992,10.4678,11.0503,10.3185,9.56567,,,,
sp|P23242|CXA1_MOUSE,Gja1,CXA1_MOUSE Gap junction alpha-1 protein,2,287.236,311.707,307.75,349.018,301.25,304.405,321.483,336.032,317.444,246.139,291.82,323.477,307.75,355.446,314.42,347.217,342.236,368.816,325.339,330.458,8.82437,9.78163,9.30608,10.7484,9.50778,10.4995,10.3489,11.1527,9.83796,9.99273,,,,
sp|O54790|MAFG_MOUSE,Mafg,MAFG_MOUSE Transcription factor MafG,2,468.127,486.302,502.475,423.964,438.228,496.423,518.511,522.117,490.867,371.211,475.598,504.664,502.475,431.772,457.386,566.241,551.984,573.057,503.075,498.376,9.39059,9.96448,9.92126,8.52525,9.03099,11.1803,10.8988,11.3149,9.93312,9.84032,,,,
sp|Q6GQV7|EDRF1_MOUSE,Edrf1,EDRF1_MOUSE Erythroid differentiation-related factor 1,1,198.855,203.208,232.014,244.767,201.766,218.54,245.603,229.62,247.724,191.305,202.029,210.881,232.014,249.275,210.587,249.276,261.458,252.022,253.885,256.841,8.49479,8.86698,9.7556,10.4814,8.85463,10.4814,10.9936,10.5969,10.6752,10.7995,,,,
sp|Q8R0A2|ZBT44_MOUSE,Zbtb44,ZBT44_MOUSE Zinc finger and BTB domain-containing protein 44,1,23.208,21.692,21.171,17.1258,18.3218,19.5013,24.9552,25.63,27.0046,16.915,23.5784,22.511,21.171,17.4413,19.1227,22.244,26.5662,28.1306,27.6762,22.7095,10.2004,9.73869,9.15897,7.5454,8.27284,9.62314,11.493,12.1698,11.9732,9.82453,,,,
sp|Q6VH22|IF172_MOUSE,Ift172,IF172_MOUSE Intraflagellar transport protein 172 homolog,1,93.6152,102.274,134.231,105.846,101.525,82.7964,92.7618,89.7997,96.9276,69.6567,95.1093,106.135,134.231,107.795,105.963,94.441,98.75,98.5608,99.3383,93.5188,9.19959,10.2661,12.9837,10.4266,10.2495,9.13495,9.55174,9.53344,9.60865,9.04575,,,,
sp|Q7TN60|TMC6_MOUSE,Tmc6,TMC6_MOUSE Transmembrane channel-like protein 6,1,50.7389,54.6685,58.4713,56.5109,46.659,60.6425,66.0693,69.7358,70.1469,47.512,51.5487,56.7326,58.4713,57.5517,48.6988,69.1713,70.3343,76.5395,71.8915,63.7881,8.25139,9.08117,9.35948,9.21229,7.79521,11.0722,11.2584,12.2516,11.5077,10.2105,,,,
sp|Q8CGI1|F193A_MOUSE,Fam193a,F193A_MOUSE Protein FAM193A,1,110.703,107.266,111.441,102.6,98.2633,97.0567,100.836,92.2904,125.939,70.8436,112.469,111.316,111.441,104.489,102.559,110.707,107.345,101.295,129.072,95.1123,10.3581,10.2519,10.2635,9.62321,9.44544,10.1958,9.88623,9.32897,11.8872,8.75961,,,,
sp|Q80VW7|AKNA_MOUSE,Akna,AKNA_MOUSE AT-hook-containing transcription factor,1,52.886,50.7216,63.4577,57.5238,58.9114,52.4444,50.3946,49.8967,65.4923,45.2454,53.73,52.6367,63.4577,58.5832,61.4869,59.8203,53.6477,54.7648,67.1211,60.745,9.16905,8.98248,10.8291,9.99724,10.4928,10.2084,9.15501,9.34564,11.4542,10.3662,,,,
sp|Q9D7J9|ECHD3_MOUSE,Echdc3,"ECHD3_MOUSE Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",1,25.9091,29.3251,29.5691,38.6406,39.9883,18.6394,21.1822,19.861,26.9174,27.7422,26.3226,30.4324,29.5691,39.3523,41.7365,21.2609,22.5496,21.7987,27.5869,37.2458,8.83739,10.2172,9.92737,13.2119,14.0124,7.13801,7.57066,7.31857,9.26186,12.5047,,,,
sp|Q8BHT7|RGP1_MOUSE,Rgp1,RGP1_MOUSE Retrograde Golgi transport protein RGP1 homolog,1,20.6555,15.6349,25.3992,15.2422,16.0531,5.92033,6.70767,7.4291,10.258,5.95998,20.9851,16.2252,25.3992,15.5229,16.7549,6.75297,7.14068,8.15391,10.5131,8.00167,15.4929,11.9788,18.7517,11.4603,12.3698,4.98559,5.27183,6.01988,7.76167,5.90749,,,,
sp|Q18PE0|DOK7_MOUSE,Dok7,DOK7_MOUSE Protein Dok-7,1,195.898,199.78,206.907,160.789,168.915,216.034,258.825,245.4,224.935,150.399,199.024,207.323,206.907,163.75,176.299,246.417,275.533,269.342,230.529,201.921,9.14193,9.52313,9.50403,7.52168,8.09809,11.3189,12.6563,12.3719,10.5891,9.27499,,,,
tr|D3YX49|D3YX49_MOUSE,Zfp384,D3YX49_MOUSE Protein Zfp384,2,194.434,203.697,212.19,199.798,185.597,204.634,194.612,198.21,220.794,173.199,197.537,211.388,212.19,203.478,193.711,233.414,207.175,217.548,226.285,232.531,9.2512,9.89988,9.93746,9.52944,9.072,10.9314,9.7026,10.1884,10.5976,10.8901,,,,
sp|P15501|SPBP_MOUSE,Sbp,SPBP_MOUSE Prostatic spermine-binding protein,3,245.497,214.183,220.072,935.028,470.486,90.2975,79.398,59.03,105.564,51.5308,249.415,222.269,220.072,952.248,491.055,102.997,84.5235,64.7892,108.189,69.1835,9.72476,8.66635,8.58067,37.1284,19.1464,4.01588,3.29559,2.52615,4.21834,2.69748,,,,
